FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16001010501,1027.368704,Ada,0.8387,0.458,0.4731,0.0035,0.587,8.358258638638075,0.0,64.73000000000002,48.98733221447487,,6400.0,2038.3173501149215,181182.0,6.229506481053953
16001010502,671.3186732,Ada,0.6093,0.222,0.2258,0.2186,0.236,0.9952392394130036,1.4767084121704102,64.01000000000005,49.849116754622095,,8870.0,2015.0454098462071,292297.0,13.212800945516737
16003950100,1019.111413,Adams,0.2544,0.455,0.2652,0.4623,0.899,94.30193155434291,0.0,49.31,28.704915919070714,,1633.0,1559.8766002991188,10426.0,1.6023763242851643
16003950200,2529.180453,Adams,0.1756,0.376,0.2939,0.5161,0.681,69.05497333522248,0.0,61.870000000000005,35.29829362585212,,2060.0,1597.844855543529,64333.0,0.8144930890781323
16005000100,472.5941833,Bannock,0.7706,0.795,0.2401,0.7956,0.985,45.9994804970882,2.321128845214844,56.170000000000016,33.26208360299549,,1992.0,1689.6452363704277,10873.0,4.215032834493204
16005000200,368.4111006,Bannock,0.1326,0.028,0.025,0.1433,0.24,56.78734126333445,2.321128845214844,53.55000000000001,34.47380582436551,,3472.0,1629.8498247326793,5697.0,9.424254574157638
16005000300,11.017518119999998,Bannock,0.5591,0.928,0.9139,0.9354,0.863,36.691583259032114,2.321128845214844,50.150000000000034,37.25961376024542,,8546.0,2574.496996287275,77696.0,775.6737866840015
16005000400,10.48310599,Bannock,0.5412,0.247,0.043,0.1577,0.62,55.16621731967754,2.321128845214844,47.57000000000005,35.43519618633203,,5237.0,2760.555899203119,45602.0,499.5656826321948
16005000500,23.11688299,Bannock,0.0071,0.007,0.0215,0.1039,0.215,70.61852680629232,2.321128845214844,48.03000000000003,34.168053111572526,,1778.0,2756.1497422991984,14419.0,76.91348356822739
16005000600,34.6073357,Bannock,0.5806,0.781,0.8817,0.4802,0.802,7.045455038061131,2.321128845214844,53.63000000000005,41.58704953042109,,3265.0,2271.0794181340007,16516.0,94.34415952453688
16005000700,3.961576341,Bannock,0.1648,0.304,0.706,0.1218,0.523,21.25735330595235,2.321128845214844,50.610000000000014,41.66355126329432,,4087.0,2441.106275580965,60178.0,1031.6600383796567
16005000800,3.816841554,Bannock,0.4623,0.648,0.9713,0.025,0.91,6.82347104883996,2.321128845214844,50.410000000000025,41.67363246590329,,2745.0,2571.900596530044,43692.0,719.181019480171
16005000900,1.041430131,Bannock,0.4086,0.702,0.7598,0.4157,0.978,3.2936487254515074,2.321128845214844,49.99000000000001,42.26977166453504,,2161.0,2900.0946444180727,35768.0,2075.031186129567
