,COUNTY,FIPS,Overall Vulnerability,Housing Type and Transportation,Socioencomic Status,Household Composition and Disability ,Minority Status and Language,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Popultatuion
178,Idaho,16049960400,0.537,0.5842,0.788,0.6774,0.025,60.80096035823681,0.0,80.45000000000005,33.89237345690433,464.9398243650097,1112.0
179,Idaho,16049960500,0.835,0.6415,0.942,0.8673,0.4408,37.42078161131801,0.0,48.03000000000003,42.13061619105482,0.0,3492.0
180,Jefferson,16051960100,0.784,0.6666,0.888,0.2473,0.9641,29.483077847866674,0.0,55.09000000000003,47.013728273861176,191.25496874424343,2515.0
181,Jefferson,16051960200,0.372,0.1648,0.415,0.4874,0.5913,82.0372653468353,0.0,52.25000000000006,40.50832621344247,154.7757302369895,2647.0
182,Jefferson,16051960300,0.799,0.6845,0.652,0.7455,0.7096,71.89751561108153,0.0,47.73000000000002,42.26653340119066,141.45854910501734,4486.0
183,Jefferson,16051960400,0.293,0.3225,0.634,0.1505,0.3727,77.73798852189557,0.0,47.05000000000001,40.58113143225783,144.2493556008369,6884.0
184,Jerome,16053970100,0.688,0.3118,0.659,0.577,0.9283,29.500784796738103,0.0,61.97000000000003,45.99093356918734,141.3905898471507,2172.0
185,Jerome,16053970200,0.874,0.8279,0.516,0.6989,0.9426,66.04669745249963,0.0,61.97000000000003,41.83462771357165,156.7459528678807,3066.0
186,Jerome,16053970300,0.81,0.5878,0.612,0.81,0.8315,77.28213453338493,0.0,43.97000000000003,39.483610963480366,161.4442541142217,3561.0
187,Jerome,16053970400,0.87,0.3584,0.781,0.9462,0.8996,32.14870152377681,0.0,44.75000000000006,43.64298107983392,136.90262333731025,2234.0
188,Jerome,16053970500,0.663,0.7275,0.433,0.3584,0.8888,56.4678880529143,0.9498834609985352,52.57000000000005,38.44270983468753,131.39650627538077,4960.0
189,Kootenai,16055000100,0.469,0.3046,0.845,0.4982,0.2724,89.86486220458963,0.0,38.79000000000002,28.16369870408814,306.3461271664414,4196.0
190,Kootenai,16055000200,0.225,0.2114,0.551,0.448,0.0896,85.5196643431657,1.9523639678955078,39.85000000000002,28.706997673321148,290.7611746461594,5898.0
191,Kootenai,16055000300,0.286,0.4372,0.44,0.3906,0.2043,82.80060789480049,0.0,41.27000000000004,30.31228354141745,0.0,7903.0
192,Kootenai,16055000400,0.627,0.853,0.483,0.7383,0.2437,75.66048456034417,1.2800426483154297,45.190000000000055,32.95129729386412,0.0,8747.0
193,Kootenai,16055000500,0.498,0.3297,0.734,0.6164,0.2903,28.138298106361827,1.2800426483154297,40.51000000000005,39.152971540903614,269.42861269688973,7723.0
194,Kootenai,16055000600,0.379,0.3763,0.562,0.5913,0.1397,47.97103078253417,1.9523639678955078,40.610000000000014,37.17104862175632,0.0,7118.0
195,Kootenai,16055000700,0.519,0.6451,0.376,0.8709,0.1362,30.29515524992406,1.9523639678955078,41.29000000000002,39.291161139035445,284.1090851835278,11348.0
196,Kootenai,16055000800,0.164,0.1577,0.469,0.3548,0.1039,48.60712185408656,1.9523639678955078,40.31,36.506695383478686,263.90137533520385,2771.0
197,Kootenai,16055000900,0.881,0.9964,0.967,0.9498,0.1003,22.251076238900957,1.9523639678955078,37.99000000000001,36.07219316614744,276.8232588220616,3492.0
198,Kootenai,16055001000,0.261,0.405,0.408,0.3799,0.1971,69.2861616731513,1.9523639678955078,41.29000000000002,35.77588326659382,0.0,6638.0
199,Kootenai,16055001100,0.071,0.0,0.143,0.2652,0.2939,85.07778800307504,1.9523639678955078,37.63000000000005,33.78773380586732,300.6086012091339,1401.0
200,Kootenai,16055001200,0.534,0.7419,0.444,0.8458,0.0358,45.33528024397909,1.9523639678955078,37.99000000000001,36.5031202705559,300.9134517215848,4297.0
201,Kootenai,16055001300,0.777,0.7347,0.824,0.8996,0.2795,47.565262013672914,1.9523639678955078,36.690000000000055,35.77725576080753,297.12254387026235,2508.0
202,Kootenai,16055001400,0.451,0.81,0.462,0.2724,0.3297,27.80720073988624,1.9523639678955078,35.410000000000025,28.809131796044195,295.76442101597786,1806.0
203,Kootenai,16055001500,0.448,0.3189,0.537,0.7813,0.2329,72.91090713673994,1.9523639678955078,35.410000000000025,33.65919380460688,295.76442101597786,2217.0
204,Kootenai,16055001600,0.584,0.7025,0.702,0.3369,0.4695,55.29239613032748,0.0,33.690000000000055,30.023329041948312,295.76442101597786,1751.0
205,Kootenai,16055001700,0.114,0.2867,0.243,0.1648,0.1146,88.29837651199684,1.9523639678955078,36.43000000000001,28.46925735150392,301.7296426219859,2835.0
206,Kootenai,16055001800,0.05,0.0681,0.071,0.1935,0.301,83.42875982563014,1.9523639678955078,36.33000000000004,26.927211575799447,300.1436985703929,5387.0
207,Kootenai,16055001900,0.358,0.6308,0.494,0.4516,0.0322,94.0796473253207,0.0,34.03000000000003,26.2324845558722,305.49502084754397,1740.0
208,Kootenai,16055002000,0.021,0.0501,0.229,0.1111,0.1433,84.88537596768352,1.9523639678955078,38.170000000000016,29.060705148211568,284.3209905728701,2190.0
209,Kootenai,16055002100,0.623,0.1684,0.756,0.7275,0.663,77.25334628684742,0.0,45.410000000000025,32.3906233095655,0.0,1546.0
210,Latah,16057005100,0.634,0.8924,0.917,0.0107,0.5089,69.71732017431128,0.0,41.79000000000002,38.702698473197046,411.94135277080716,6274.0
211,Latah,16057005200,0.207,0.5197,0.297,0.0824,0.3082,83.31541258184785,0.0,41.03000000000003,34.1523975282165,406.0091349945213,4895.0
212,Latah,16057005300,0.301,0.7168,0.577,0.0215,0.172,67.11424212269452,0.0,49.81,41.05774352070337,413.47960314947414,5275.0
213,Latah,16057005400,0.745,0.982,1.0,0.0143,0.6594,76.8783405196641,0.0,49.81,40.81376995924467,413.8167983917419,5331.0
214,Latah,16057005500,0.283,0.491,0.491,0.362,0.1146,89.17983424444148,0.0,41.97000000000003,33.11239265678593,357.76993001792056,3060.0
215,Latah,16057005600,0.218,0.0896,0.53,0.387,0.2544,86.86125158491429,0.0,47.79000000000002,34.17088996823318,398.3568388227483,2790.0
216,Latah,16057005700,0.157,0.3476,0.318,0.3189,0.043,76.42535346675723,0.0,48.23000000000002,40.65724478865086,448.8448175462807,2395.0
217,Lemhi,16059980100,0.426,0.1792,0.709,0.7956,0.129,63.04300882171791,0.0,46.410000000000025,29.65116346588452,0.0,2212.0
218,Lemhi,16059980200,0.609,0.6021,0.849,0.7168,0.1075,50.02762398798302,0.0,51.450000000000045,36.378039467832586,0.0,2575.0
219,Lemhi,16059980300,0.405,0.2293,0.881,0.5519,0.0716,24.97214337646113,0.0,52.190000000000055,35.389895578557585,0.0,2032.0
220,Lewis,16061950100,0.763,0.448,0.784,0.9103,0.5806,42.95242827347791,0.0,47.99000000000001,41.65163913562216,0.0,1447.0
221,Lewis,16061950200,0.204,0.1039,0.379,0.4767,0.2293,56.03046538148092,0.0,46.650000000000034,40.90386404402084,0.0,1761.0
222,Lewis,16061950300,0.24,0.2688,0.448,0.4014,0.2078,66.02216352850436,0.0,52.81,41.03656520231114,422.7560253585292,31.0
223,Lincoln,16063950100,0.838,0.7706,0.749,0.5376,0.8351,9.830919016582254,0.0,62.53000000000003,48.411657343703446,169.6890005758003,3546.0
224,Madison,16065950100,0.154,0.0967,0.326,0.1469,0.4516,62.484779205807406,0.0,53.43000000000001,44.492266744498174,172.75158100810532,4079.0
225,Madison,16065950200,0.842,0.9784,0.835,0.534,0.5519,39.198607249846205,0.0,43.35000000000002,42.07836086601629,171.1002043968642,2041.0
226,Madison,16065950301,0.544,0.9856,0.96,0.0,0.1505,40.456566604374856,0.0,44.25000000000006,44.01633689338583,172.84258687018172,3708.0
227,Madison,16065950302,0.577,0.9892,0.992,0.0071,0.2007,52.14269786542369,0.0,45.09000000000003,43.03659621451105,164.33980196173363,6782.0
228,Madison,16065950400,0.494,0.8673,0.713,0.0681,0.3082,78.00149516102253,0.0,48.57000000000005,39.12880490889003,170.8140736006332,4072.0
229,Madison,16065950500,0.415,0.4193,0.716,0.172,0.4551,92.10996162008465,0.0,49.190000000000055,40.27664767526824,157.8282500103183,3348.0
230,Minidoka,16067980100,0.591,0.129,0.455,0.7347,0.9068,60.87559084733605,0.0,55.39000000000004,38.13226825116946,0.0,2882.0
231,Minidoka,16067980200,0.655,0.4587,0.519,0.5232,0.8745,64.0878392011764,2.687601089477541,36.73000000000002,33.724210734430365,0.0,4837.0
232,Minidoka,16067980300,0.659,0.62,0.476,0.3154,0.9784,25.96509388221194,0.0,58.97000000000003,46.84775787839666,0.0,2517.0
233,Minidoka,16067980400,0.964,0.6917,0.878,0.9892,0.9605,61.45139242462507,0.0,38.190000000000055,36.43929701324473,0.0,3719.0
234,Minidoka,16067980500,0.989,0.9211,0.924,0.9175,0.9569,78.11165672202607,0.0,40.79000000000002,34.3148312083764,0.0,3614.0
235,Nez Perce,16069990600,0.652,0.7849,0.358,0.9247,0.3046,26.9365198496276,9.919203758239746,47.93000000000001,45.41997172236506,0.0,4164.0
236,Nez Perce,16069990700,0.354,0.8458,0.157,0.3476,0.2508,30.054485494542988,9.919203758239746,54.03000000000003,43.824846247499664,0.0,4429.0
237,Nez Perce,16069990800,0.078,0.0645,0.218,0.2508,0.1827,33.28448465483319,0.0,51.950000000000045,46.536555008210215,0.0,3075.0
238,Nez Perce,16069990900,0.465,0.6774,0.34,0.8924,0.0035,46.76259593692649,0.0,47.690000000000055,45.57020512820512,0.0,2475.0
239,Nez Perce,16069991000,0.043,0.0752,0.193,0.1971,0.1218,23.86712603606708,9.919203758239746,51.53000000000003,44.53962220371263,0.0,4402.0
240,Nez Perce,16069990100,0.752,0.3655,0.838,0.8602,0.6164,52.678489486269065,0.0,54.950000000000045,42.13034201539308,0.0,3786.0
241,Nez Perce,16069990200,0.103,0.0394,0.329,0.3082,0.0967,69.34881038654258,0.0,46.13000000000005,39.45001049527061,0.0,285.0
242,Nez Perce,16069990300,0.856,0.7741,0.86,0.7885,0.5412,31.53863832557475,9.919203758239746,57.63000000000005,45.84522794566568,0.0,4128.0
243,Nez Perce,16069990400,0.308,0.4767,0.301,0.5842,0.1577,47.19873850475708,9.919203758239746,48.13000000000005,43.21786626364818,0.0,2811.0
244,Nez Perce,16069990500,0.297,0.6272,0.161,0.4838,0.215,44.22133418632844,9.919203758239746,48.13000000000005,45.04653264362411,0.0,2974.0
245,Oneida,16071960100,0.444,0.3727,0.641,0.663,0.1899,17.039998667049584,0.0,54.89000000000004,44.77354094113222,107.95011215094674,3494.0
246,Owyhee,16073940300,0.612,0.2437,0.996,0.5555,0.5053,15.016487095086475,0.0,53.47000000000003,42.389097662270295,0.0,289.0
247,Owyhee,16073950101,0.985,0.8602,0.874,0.9749,0.982,73.0072279037793,0.0,50.31,36.338060892544746,210.28652809628664,3304.0
248,Owyhee,16073950102,0.924,0.7311,0.867,0.7025,0.9677,60.63484536139256,0.0,51.170000000000016,37.26676459531585,215.5745071167496,2671.0
249,Owyhee,16073950200,0.713,0.5448,0.724,0.4336,0.8673,4.3569138225090525,0.0,60.97000000000003,46.72136522258616,178.28271954236138,2813.0
250,Payette,16075980100,0.706,0.8136,0.365,0.6093,0.7777,8.411623094828375,0.0,60.190000000000055,54.05689793039158,0.0,4998.0
251,Payette,16075980200,0.906,0.8351,0.695,0.9677,0.6881,78.23139482802976,3.289682388305664,51.93000000000001,40.84378296557551,0.0,2578.0
252,Payette,16075980300,0.698,0.4551,0.322,0.9569,0.8243,43.970267829372695,3.289682388305664,60.450000000000045,47.28625059390107,0.0,6174.0
253,Payette,16075980400,0.788,0.5519,0.885,0.6881,0.6487,45.638645511191385,0.0,59.51000000000005,46.826723522375104,0.0,3732.0
254,Power,16077980100,0.508,0.387,0.706,0.2759,0.6415,24.339103705530103,1.3320465087890625,54.25000000000006,42.069090105112544,0.0,1339.0
255,Power,16077980200,0.935,0.9068,0.63,0.8566,0.9498,19.20359883663956,0.0,57.59000000000003,44.47946436116249,0.0,5080.0
256,Shoshone,16079960200,0.473,0.5985,0.591,0.681,0.0645,95.0829558550278,0.0,36.690000000000055,26.988892044867235,261.766302419153,3886.0
257,Shoshone,16079960300,0.767,0.8494,0.684,0.9784,0.2222,90.67175898760452,0.0,35.610000000000014,27.414837454337214,304.5822077011163,3602.0
258,Shoshone,16079960400,0.641,0.6594,0.548,0.8745,0.2688,82.4246149108808,0.0,31.970000000000027,26.32135470499013,328.9135277676936,4384.0
259,Teton,16081960100,0.362,0.5053,0.2,0.1863,0.7562,77.92162238302737,0.0,47.73000000000002,34.50702383968904,131.08135361031856,5177.0
260,Twin Falls,16083980100,0.39,0.4157,0.369,0.0394,0.8853,10.308160162120169,0.0,58.610000000000014,44.70430281299731,0.0,258.0
261,Twin Falls,16083980200,0.526,0.258,0.473,0.5591,0.7562,18.77848260206653,0.0,52.670000000000016,42.353387704936885,0.0,1681.0
262,Twin Falls,16083980300,0.412,0.2616,0.211,0.5304,0.7526,68.94214869011745,0.0,45.690000000000055,34.848696045581775,0.0,3816.0
263,Twin Falls,16083980400,0.931,0.7885,0.627,0.9964,0.8781,60.6380712399856,0.0,37.05000000000001,35.354847648732,0.0,3134.0
264,Twin Falls,16083980500,0.397,0.2795,0.293,0.6021,0.5412,71.85813399800817,0.0,37.83000000000004,32.76226328021483,0.0,4109.0
265,Twin Falls,16083980600,0.172,0.1469,0.204,0.2437,0.5268,65.8083635870576,0.0,40.53000000000003,34.427731797685816,0.0,2259.0
266,Twin Falls,16083980700,0.605,0.6738,0.283,0.8351,0.4731,53.74843288228182,0.9498834609985352,42.650000000000034,36.21066518578342,0.0,7624.0
267,Twin Falls,16083980800,0.903,0.6989,0.856,0.9534,0.6738,27.775832369472013,0.9498834609985352,40.51000000000005,39.94918304214859,0.0,4439.0
268,Twin Falls,16083980900,0.387,0.5376,0.043,0.7598,0.3584,41.868792462061975,0.9498834609985352,45.27000000000004,40.262872362930096,0.0,7697.0
269,Twin Falls,16083981000,0.637,0.4516,0.602,0.7849,0.4982,37.1348729199336,0.9498834609985352,40.53000000000003,39.99571563055692,0.0,6110.0
270,Twin Falls,16083981100,0.91,0.9462,0.892,0.6344,0.7419,12.327951694707622,0.9498834609985352,40.51000000000005,40.31540979689371,0.0,2652.0
271,Twin Falls,16083981200,0.982,0.9318,0.913,0.9103,0.9103,51.004715337135394,0.9498834609985352,40.53000000000003,37.22478246647037,0.0,5578.0
272,Twin Falls,16083981300,0.48,0.4874,0.25,0.6451,0.5627,64.99986843053982,0.0,45.27000000000004,34.83743381126954,0.0,5556.0
273,Twin Falls,16083981400,0.677,0.5268,0.72,0.2258,0.9856,72.56505313710151,0.0,39.89000000000004,33.52192532954919,0.0,790.0
274,Valley,16085970100,0.347,0.4408,0.268,0.7455,0.1433,56.1218012549548,0.0,80.59000000000003,31.03068930089661,444.32522985265825,1759.0
275,Valley,16085970200,0.211,0.5089,0.189,0.2078,0.344,56.55953937815315,0.0,43.950000000000045,32.54275872165524,488.0147685363855,1665.0
276,Valley,16085970300,0.032,0.3118,0.139,0.043,0.0537,69.26417116947584,0.0,48.27000000000004,32.85712480045796,466.1258349177323,3066.0
277,Washington,16087970100,0.29,0.2222,0.598,0.4695,0.1863,19.134597472608515,0.0,57.110000000000014,48.0693146224558,235.2751634709231,1408.0
278,Washington,16087970200,0.863,0.9534,0.351,0.853,0.81,13.213234886925823,0.0,57.23000000000002,51.1209426502807,218.00070197309887,3424.0
279,Washington,16087970300,0.845,0.7634,0.752,0.5017,0.9032,14.65094580027585,0.0,59.39000000000004,50.086700655061314,189.75727610686383,3899.0
